loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,issue_year,issue_month,credit_history_years,loan_status,default_flag,default_stage,cluster_id,risk_cluster
14000.0,36.0,6.99,432.22,A,A3,101000.0,Not Verified,2015-01-01,credit_card,23.46,1990-10-01,9.0,0.0,37844.0,59.6,5.0,0.0,2015,1,24.25,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,7.69,467.91,A,A4,130500.0,Not Verified,2014-06-01,home_improvement,18.39,2000-10-01,16.0,0.0,15525.0,30.9,6.0,0.0,2014,6,13.66,Fully Paid,0,non_default,0,medium_risk
16000.0,36.0,12.99,539.03,C,C1,65000.0,Not Verified,2014-07-01,debt_consolidation,22.69,2003-06-01,19.0,0.0,14664.0,42.6,1.0,0.0,2014,7,11.08,Fully Paid,0,non_default,2,low_risk
8175.0,36.0,10.65,266.29,B,B2,85000.0,Not Verified,2012-01-01,debt_consolidation,21.75,1995-01-01,16.0,0.0,31071.0,53.0,0.0,0.0,2012,1,17.0,Fully Paid,0,non_default,2,low_risk
15500.0,36.0,14.31,532.09,C,C4,157500.0,Source Verified,2014-11-01,debt_consolidation,7.08,2000-11-01,6.0,0.0,36571.0,0.0,2.0,0.0,2014,11,14.0,Charged Off,1,default,0,medium_risk
10000.0,36.0,7.74,312.19,A,A3,68000.0,Not Verified,2009-11-01,home_improvement,1.71,1989-07-01,9.0,0.0,6077.0,24.6,0.0,0.0,2009,11,20.34,Fully Paid,0,non_default,2,low_risk
25000.0,36.0,17.56,898.31,E,E4,106000.0,Source Verified,2010-10-01,home_improvement,14.0,1994-05-01,7.0,0.0,28282.0,98.2,0.0,0.0,2010,10,16.42,Charged Off,1,default,1,high_risk
7000.0,36.0,10.99,229.14,B,B3,36000.0,Not Verified,2014-10-01,debt_consolidation,19.57,2000-11-01,10.0,0.0,7720.0,20.4,4.0,0.0,2014,10,13.91,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,10.99,654.68,B,B4,95000.0,Source Verified,2015-04-01,credit_card,28.42,1999-11-01,17.0,0.0,50441.0,80.7,0.0,0.0,2015,4,15.41,Fully Paid,0,non_default,0,medium_risk
28000.0,60.0,15.61,675.12,D,D1,157500.0,Source Verified,2015-05-01,home_improvement,25.94,1993-12-01,10.0,0.0,626102.0,67.1,3.0,0.0,2015,5,21.41,Fully Paid,0,non_default,0,medium_risk
9800.0,36.0,10.15,316.91,B,B2,38928.0,Not Verified,2014-08-01,credit_card,22.63,2004-06-01,6.0,0.0,10224.0,59.8,0.0,0.0,2014,8,10.17,Fully Paid,0,non_default,2,low_risk
9000.0,36.0,7.9,281.62,A,A4,52000.0,Source Verified,2013-11-01,credit_card,7.75,1999-07-01,5.0,0.0,3648.0,65.1,0.0,0.0,2013,11,14.34,Charged Off,1,default,1,high_risk
23550.0,36.0,19.99,875.09,E,E4,62000.0,Verified,2015-10-01,debt_consolidation,24.76,2005-02-01,13.0,0.0,14626.0,27.8,1.0,0.0,2015,10,10.66,Charged Off,1,default,1,high_risk
16000.0,60.0,11.53,352.13,B,B5,80000.0,Source Verified,2015-04-01,debt_consolidation,17.73,2000-03-01,7.0,0.0,12166.0,58.2,6.0,0.0,2015,4,15.08,Fully Paid,0,non_default,2,low_risk
2500.0,36.0,13.22,84.51,C,C2,31323.0,Not Verified,2009-11-01,debt_consolidation,14.56,1987-07-01,7.0,0.0,17806.0,99.4,0.0,0.0,2009,11,22.34,Charged Off,1,default,1,high_risk
18000.0,36.0,10.99,589.22,B,B3,64000.0,Not Verified,2014-10-01,credit_card,8.93,2000-09-01,18.0,1.0,20755.0,49.1,3.0,0.0,2014,10,14.08,Fully Paid,0,non_default,2,low_risk
5000.0,36.0,9.99,161.32,B,B3,65000.0,Source Verified,2015-11-01,debt_consolidation,8.83,1990-07-01,9.0,1.0,4857.0,59.2,3.0,1.0,2015,11,25.34,Fully Paid,0,non_default,2,low_risk
22550.0,60.0,20.99,609.93,E,E5,156000.0,Verified,2015-08-01,home_improvement,25.23,1996-08-01,12.0,1.0,12611.0,50.0,6.0,1.0,2015,8,19.0,Fully Paid,0,non_default,0,medium_risk
15000.0,60.0,11.99,333.6,C,C1,96000.0,Not Verified,2015-12-01,other,22.7,1988-01-01,20.0,1.0,9585.0,88.7,0.0,0.0,2015,12,27.92,Fully Paid,0,non_default,0,medium_risk
16500.0,60.0,14.33,386.76,C,C1,60000.0,Verified,2012-08-01,debt_consolidation,23.28,2003-08-01,19.0,0.0,16648.0,43.8,0.0,0.0,2012,8,9.0,Fully Paid,0,non_default,2,low_risk
10500.0,36.0,18.49,382.19,D,D2,32000.0,Not Verified,2013-02-01,debt_consolidation,16.84,2001-06-01,10.0,0.0,9164.0,65.5,1.0,0.0,2013,2,11.67,Fully Paid,0,non_default,2,low_risk
9000.0,36.0,7.62,280.46,A,A3,58000.0,Not Verified,2012-09-01,credit_card,16.92,1999-08-01,12.0,0.0,4166.0,57.1,0.0,0.0,2012,9,13.09,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,8.18,377.04,B,B1,65000.0,Not Verified,2015-03-01,debt_consolidation,13.57,2006-07-01,10.0,0.0,17093.0,76.7,1.0,0.0,2015,3,8.67,Fully Paid,0,non_default,2,low_risk
20000.0,60.0,14.99,475.7,C,C5,120000.0,Source Verified,2015-02-01,debt_consolidation,8.66,2007-01-01,13.0,0.0,8271.0,25.2,0.0,0.0,2015,2,8.08,Charged Off,1,default,1,high_risk
2400.0,36.0,15.31,83.57,C,C2,40000.0,Source Verified,2013-06-01,home_improvement,3.99,1993-08-01,4.0,0.0,3182.0,88.4,1.0,0.0,2013,6,19.83,Fully Paid,0,non_default,2,low_risk
22725.0,60.0,18.99,589.38,E,E3,75000.0,Source Verified,2015-12-01,debt_consolidation,29.6,1997-03-01,23.0,0.0,3934.0,62.4,1.0,0.0,2015,12,18.75,Charged Off,1,default,1,high_risk
10000.0,36.0,12.99,336.9,B,B4,30000.0,Source Verified,2013-10-01,debt_consolidation,24.2,2000-11-01,7.0,0.0,7113.0,71.1,0.0,0.0,2013,10,12.91,Fully Paid,0,non_default,2,low_risk
34475.0,36.0,8.9,1094.7,A,A5,77000.0,Verified,2013-09-01,debt_consolidation,20.49,2001-08-01,18.0,0.0,25236.0,21.2,3.0,0.0,2013,9,12.08,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,11.67,198.35,B,B4,22080.0,Verified,2014-08-01,debt_consolidation,31.52,1978-02-01,12.0,1.0,4994.0,32.9,4.0,1.0,2014,8,36.5,Charged Off,1,default,1,high_risk
5000.0,36.0,15.31,174.09,C,C2,77800.0,Not Verified,2012-08-01,debt_consolidation,22.4,1999-08-01,16.0,0.0,19201.0,80.7,0.0,0.0,2012,8,13.0,Fully Paid,0,non_default,2,low_risk
24000.0,36.0,12.69,805.08,C,C2,135000.0,Verified,2015-07-01,credit_card,17.21,1999-03-01,17.0,0.0,19333.0,93.8,1.0,0.0,2015,7,16.33,Fully Paid,0,non_default,0,medium_risk
20000.0,60.0,10.99,434.75,B,B2,65000.0,Source Verified,2014-02-01,credit_card,19.41,1995-03-01,12.0,0.0,25002.0,63.0,3.0,0.0,2014,2,18.92,Fully Paid,0,non_default,0,medium_risk
4000.0,36.0,8.18,125.68,B,B1,40000.0,Source Verified,2015-05-01,credit_card,5.73,2003-09-01,8.0,0.0,2747.0,53.9,0.0,0.0,2015,5,11.66,Fully Paid,0,non_default,2,low_risk
15000.0,60.0,10.99,326.07,B,B3,42000.0,Not Verified,2014-11-01,debt_consolidation,8.46,1995-02-01,11.0,1.0,9871.0,35.5,1.0,1.0,2014,11,19.75,Fully Paid,0,non_default,2,low_risk
20000.0,60.0,19.05,519.37,D,D4,47000.0,Verified,2012-11-01,debt_consolidation,13.81,1998-11-01,8.0,0.0,9856.0,75.2,0.0,0.0,2012,11,14.0,Charged Off,1,default,1,high_risk
14000.0,36.0,12.12,465.81,B,B3,46000.0,Not Verified,2012-08-01,debt_consolidation,28.66,2003-08-01,20.0,0.0,9920.0,37.6,0.0,0.0,2012,8,9.0,Fully Paid,0,non_default,2,low_risk
35000.0,36.0,8.39,1103.09,A,A5,157500.0,Source Verified,2014-11-01,debt_consolidation,11.88,1994-02-01,27.0,0.0,40318.0,30.9,3.0,0.0,2014,11,20.75,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,13.16,405.25,C,C3,71000.0,Not Verified,2009-06-01,debt_consolidation,7.42,1998-12-01,12.0,0.0,38963.0,79.4,0.0,0.0,2009,6,10.5,Fully Paid,0,non_default,2,low_risk
15000.0,60.0,16.99,372.71,D,D3,53500.0,Source Verified,2014-08-01,debt_consolidation,21.15,1984-06-01,11.0,0.0,14897.0,78.8,0.0,0.0,2014,8,30.17,Charged Off,1,default,1,high_risk
17000.0,36.0,6.97,524.68,A,A2,82740.0,Verified,2013-09-01,debt_consolidation,20.26,1985-12-01,21.0,0.0,16648.0,23.3,5.0,0.0,2013,9,27.75,Fully Paid,0,non_default,0,medium_risk
5500.0,36.0,15.31,191.5,C,C2,20000.0,Source Verified,2013-01-01,debt_consolidation,25.74,2003-10-01,4.0,0.0,7267.0,79.9,0.0,0.0,2013,1,9.25,Fully Paid,0,non_default,2,low_risk
8000.0,36.0,18.25,290.23,D,D2,55000.0,Verified,2013-09-01,debt_consolidation,19.99,2004-10-01,18.0,0.0,7358.0,63.9,0.0,0.0,2013,9,8.92,Fully Paid,0,non_default,2,low_risk
35000.0,60.0,19.69,704.77,E,E5,75000.0,Source Verified,2011-07-01,major_purchase,7.44,1984-12-01,9.0,1.0,19478.0,60.1,0.0,1.0,2011,7,26.58,Charged Off,1,default,1,high_risk
4000.0,36.0,12.49,133.8,B,B4,25000.0,Verified,2014-03-01,debt_consolidation,22.13,1995-05-01,7.0,0.0,2469.0,38.0,1.0,0.0,2014,3,18.83,Fully Paid,0,non_default,2,low_risk
21000.0,60.0,23.28,595.39,F,F2,54000.0,Verified,2013-05-01,debt_consolidation,26.65,2001-11-01,17.0,0.0,19715.0,85.0,1.0,0.0,2013,5,11.5,Charged Off,1,default,1,high_risk
7000.0,36.0,19.52,258.44,D,D4,45000.0,Not Verified,2013-08-01,debt_consolidation,20.03,1996-07-01,7.0,0.0,7466.0,78.6,3.0,0.0,2013,8,17.08,Fully Paid,0,non_default,2,low_risk
12000.0,60.0,16.2,293.1,C,C4,50000.0,Verified,2013-10-01,debt_consolidation,10.81,2006-10-01,10.0,0.0,5190.0,45.1,0.0,0.0,2013,10,7.0,Fully Paid,0,non_default,2,low_risk
35000.0,36.0,15.22,1217.07,C,C3,157500.0,Source Verified,2013-09-01,debt_consolidation,18.42,1992-09-01,10.0,0.0,55527.0,96.9,8.0,0.0,2013,9,21.0,Fully Paid,0,non_default,0,medium_risk
5000.0,36.0,14.31,171.65,C,C4,150000.0,Not Verified,2014-11-01,home_improvement,12.77,1995-02-01,4.0,0.0,8542.0,100.5,5.0,0.0,2014,11,19.75,Fully Paid,0,non_default,0,medium_risk
20000.0,60.0,15.61,482.23,D,D1,84000.0,Source Verified,2015-04-01,debt_consolidation,10.54,2002-01-01,5.0,0.0,15796.0,92.9,2.0,0.0,2015,4,13.25,Charged Off,1,default,1,high_risk
10000.0,36.0,13.98,341.68,C,C3,70000.0,Source Verified,2014-07-01,debt_consolidation,16.85,1992-07-01,11.0,0.0,3428.0,46.3,0.0,0.0,2014,7,22.0,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,12.35,333.82,B,B4,50000.0,Source Verified,2013-08-01,debt_consolidation,23.3,1998-02-01,11.0,0.0,24600.0,61.5,6.0,0.0,2013,8,15.5,Charged Off,1,default,1,high_risk
9000.0,36.0,7.9,281.62,A,A4,91520.0,Source Verified,2013-12-01,credit_card,7.34,1999-07-01,16.0,0.0,11205.0,25.8,0.0,0.0,2013,12,14.42,Fully Paid,0,non_default,2,low_risk
15000.0,60.0,13.53,345.38,B,B5,70000.0,Verified,2013-12-01,debt_consolidation,23.01,2000-11-01,9.0,0.0,5702.0,47.9,0.0,0.0,2013,12,13.08,Fully Paid,0,non_default,2,low_risk
15000.0,36.0,8.9,476.3,A,A5,81000.0,Source Verified,2014-04-01,debt_consolidation,16.5,1998-07-01,15.0,0.0,11900.0,38.4,0.0,0.0,2014,4,15.75,Charged Off,1,default,1,high_risk
15000.0,36.0,11.14,492.08,B,B2,140000.0,Source Verified,2013-04-01,major_purchase,17.3,2001-09-01,15.0,0.0,32477.0,92.0,0.0,0.0,2013,4,11.58,Charged Off,1,default,1,high_risk
16000.0,36.0,10.64,521.1,B,B2,56000.0,Not Verified,2013-09-01,debt_consolidation,18.38,1986-01-01,8.0,0.0,17823.0,91.4,4.0,0.0,2013,9,27.67,Fully Paid,0,non_default,0,medium_risk
12000.0,60.0,15.31,287.44,C,C4,110000.0,Not Verified,2014-04-01,debt_consolidation,19.71,1997-07-01,20.0,0.0,43467.0,78.8,4.0,0.0,2014,4,16.75,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,12.69,201.27,C,C2,100000.0,Verified,2015-08-01,other,14.0,2006-04-01,8.0,0.0,6083.0,101.4,0.0,0.0,2015,8,9.33,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,14.33,686.77,C,C1,55000.0,Verified,2013-05-01,credit_card,16.23,1996-12-01,10.0,0.0,16606.0,57.7,3.0,0.0,2013,5,16.41,Fully Paid,0,non_default,2,low_risk
6000.0,36.0,13.98,205.01,C,C3,37000.0,Not Verified,2014-07-01,debt_consolidation,18.33,1995-06-01,12.0,0.0,10672.0,38.9,0.0,0.0,2014,7,19.08,Charged Off,1,default,1,high_risk
11000.0,60.0,13.99,255.9,C,C3,85000.0,Not Verified,2016-08-01,debt_consolidation,28.36,2004-07-01,12.0,1.0,6643.0,21.6,2.0,1.0,2016,8,12.08,Fully Paid,0,non_default,2,low_risk
15000.0,36.0,7.12,463.98,A,A3,55000.0,Not Verified,2014-10-01,credit_card,29.88,2000-11-01,10.0,0.0,22809.0,33.5,0.0,0.0,2014,10,13.91,Fully Paid,0,non_default,2,low_risk
15550.0,60.0,18.25,396.99,E,E1,43209.0,Verified,2015-03-01,debt_consolidation,33.08,1989-04-01,31.0,0.0,31055.0,64.3,0.0,0.0,2015,3,25.91,Charged Off,1,default,1,high_risk
19425.0,36.0,16.29,685.71,D,D2,54000.0,Not Verified,2014-06-01,debt_consolidation,22.78,2005-04-01,17.0,0.0,11618.0,86.1,0.0,0.0,2014,6,9.17,Fully Paid,0,non_default,2,low_risk
9500.0,36.0,13.67,323.17,B,B5,90000.0,Source Verified,2013-10-01,debt_consolidation,14.52,1997-01-01,10.0,1.0,3783.0,65.2,1.0,1.0,2013,10,16.75,Fully Paid,0,non_default,2,low_risk
5800.0,36.0,11.99,192.62,B,B5,42000.0,Verified,2015-02-01,debt_consolidation,27.14,1988-03-01,17.0,1.0,5734.0,21.2,0.0,1.0,2015,2,26.92,Charged Off,1,default,1,high_risk
25000.0,36.0,15.8,876.46,C,C3,115000.0,Verified,2012-12-01,credit_card,17.07,1998-11-01,13.0,0.0,40476.0,82.4,3.0,0.0,2012,12,14.08,Fully Paid,0,non_default,0,medium_risk
7200.0,60.0,7.66,144.83,A,A5,72000.0,Source Verified,2011-02-01,debt_consolidation,5.4,1997-11-01,8.0,0.0,56733.0,50.3,0.0,0.0,2011,2,13.25,Fully Paid,0,non_default,2,low_risk
7500.0,36.0,12.35,250.37,B,B4,38000.0,Not Verified,2013-09-01,credit_card,25.2,2005-02-01,16.0,1.0,10969.0,47.9,0.0,1.0,2013,9,8.58,Fully Paid,0,non_default,2,low_risk
17625.0,60.0,24.99,517.22,F,F4,39900.0,Verified,2013-11-01,debt_consolidation,28.39,2004-09-01,7.0,0.0,6238.0,69.3,0.0,0.0,2013,11,9.17,Charged Off,1,default,1,high_risk
20000.0,36.0,8.19,628.49,A,A5,105000.0,Source Verified,2015-01-01,debt_consolidation,15.25,1995-12-01,12.0,0.0,19146.0,46.9,4.0,0.0,2015,1,19.09,Fully Paid,0,non_default,0,medium_risk
4000.0,36.0,13.98,136.68,C,C1,17000.0,Verified,2014-01-01,debt_consolidation,21.05,2003-11-01,8.0,1.0,3980.0,42.8,0.0,1.0,2014,1,10.17,Charged Off,1,default,1,high_risk
8975.0,36.0,6.89,276.68,A,A3,55000.0,Not Verified,2015-09-01,debt_consolidation,15.34,1992-08-01,7.0,0.0,9860.0,23.2,0.0,0.0,2015,9,23.08,Fully Paid,0,non_default,2,low_risk
21000.0,36.0,14.27,720.49,C,C2,90000.0,Verified,2012-01-01,wedding,8.28,2002-10-01,5.0,0.0,5488.0,94.6,0.0,0.0,2012,1,9.25,Fully Paid,0,non_default,0,medium_risk
10975.0,36.0,16.29,387.43,D,D1,24100.0,Source Verified,2016-03-01,credit_card,26.99,1991-11-01,9.0,0.0,12248.0,48.4,0.0,0.0,2016,3,24.33,Fully Paid,0,non_default,2,low_risk
3000.0,36.0,15.31,104.46,C,C2,96372.0,Source Verified,2012-11-01,debt_consolidation,23.02,1993-12-01,11.0,0.0,13026.0,66.8,1.0,0.0,2012,11,18.92,Fully Paid,0,non_default,2,low_risk
20000.0,60.0,16.99,496.95,D,D3,104000.0,Source Verified,2015-11-01,debt_consolidation,10.3,1998-03-01,11.0,1.0,48.0,0.4,6.0,1.0,2015,11,17.67,Fully Paid,0,non_default,0,medium_risk
20675.0,36.0,16.29,729.84,C,C4,51838.0,Source Verified,2012-07-01,debt_consolidation,15.58,1983-06-01,11.0,0.0,23857.0,88.0,0.0,0.0,2012,7,29.08,Fully Paid,0,non_default,0,medium_risk
11500.0,36.0,10.99,376.45,B,B2,35000.0,Verified,2013-10-01,home_improvement,18.96,2006-12-01,13.0,0.0,5377.0,22.4,1.0,0.0,2013,10,6.83,Fully Paid,0,non_default,2,low_risk
13000.0,36.0,10.99,425.55,B,B3,120000.0,Source Verified,2011-05-01,major_purchase,7.52,2003-03-01,12.0,0.0,11781.0,37.9,0.0,0.0,2011,5,8.17,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,10.99,654.68,B,B2,70000.0,Verified,2013-10-01,debt_consolidation,14.25,1997-10-01,9.0,0.0,9229.0,68.9,2.0,0.0,2013,10,16.0,Fully Paid,0,non_default,0,medium_risk
14000.0,36.0,15.61,489.51,C,C3,157500.0,Verified,2013-10-01,debt_consolidation,14.55,1994-01-01,12.0,0.0,13122.0,43.5,5.0,0.0,2013,10,19.75,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,13.99,683.46,C,C1,157500.0,Verified,2012-03-01,debt_consolidation,4.57,1996-10-01,6.0,0.0,6879.0,91.7,0.0,0.0,2012,3,15.41,Fully Paid,0,non_default,0,medium_risk
12950.0,36.0,15.41,451.53,D,D1,36000.0,Verified,2015-12-01,debt_consolidation,39.03,2000-12-01,10.0,0.0,7965.0,48.6,3.0,0.0,2015,12,15.0,Fully Paid,0,non_default,2,low_risk
13000.0,36.0,13.57,441.6,C,C3,36000.0,Not Verified,2009-12-01,debt_consolidation,22.53,1998-12-01,5.0,0.0,17524.0,82.9,0.0,0.0,2009,12,11.0,Charged Off,1,default,1,high_risk
25500.0,60.0,13.99,593.21,C,C4,70000.0,Source Verified,2015-02-01,credit_card,15.22,2000-10-01,7.0,0.0,22320.0,74.2,7.0,0.0,2015,2,14.34,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,13.66,204.08,C,C3,70000.0,Source Verified,2014-11-01,debt_consolidation,17.18,2002-07-01,15.0,0.0,28670.0,52.0,7.0,0.0,2014,11,12.34,Charged Off,1,default,1,high_risk
10000.0,36.0,9.99,322.63,B,B4,70000.0,Verified,2010-12-01,debt_consolidation,23.83,1998-11-01,13.0,0.0,28791.0,82.2,0.0,0.0,2010,12,12.08,Fully Paid,0,non_default,2,low_risk
14400.0,60.0,15.1,343.34,C,C2,40000.0,Verified,2013-11-01,debt_consolidation,18.66,1999-07-01,19.0,0.0,12177.0,79.1,3.0,0.0,2013,11,14.34,Fully Paid,0,non_default,2,low_risk
14000.0,36.0,12.29,466.95,C,C1,48000.0,Source Verified,2015-06-01,debt_consolidation,15.7,2006-01-01,5.0,0.0,15655.0,83.7,0.0,0.0,2015,6,9.41,Charged Off,1,default,1,high_risk
25000.0,60.0,18.49,641.52,E,E2,90000.0,Source Verified,2015-12-01,debt_consolidation,17.39,1992-04-01,13.0,0.0,31889.0,57.4,5.0,0.0,2015,12,23.67,Fully Paid,0,non_default,0,medium_risk
16000.0,36.0,10.99,523.75,B,B4,120000.0,Verified,2015-06-01,debt_consolidation,20.78,2006-05-01,8.0,0.0,27052.0,80.0,0.0,0.0,2015,6,9.08,Fully Paid,0,non_default,0,medium_risk
12000.0,60.0,14.49,282.28,C,C4,94606.0,Source Verified,2014-07-01,debt_consolidation,20.37,2000-11-01,9.0,0.0,16648.0,63.8,0.0,0.0,2014,7,13.66,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,11.44,658.95,B,B4,157500.0,Source Verified,2014-11-01,debt_consolidation,7.85,2000-11-01,9.0,1.0,76286.0,17.6,4.0,0.0,2014,11,14.0,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,8.18,377.04,B,B1,100000.0,Source Verified,2015-06-01,debt_consolidation,11.91,1988-05-01,13.0,0.0,15544.0,51.1,0.0,0.0,2015,6,27.08,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,13.23,577.22,C,C1,61500.0,Not Verified,2010-06-01,debt_consolidation,10.61,2000-11-01,6.0,0.0,17649.0,81.3,0.0,0.0,2010,6,9.58,Fully Paid,0,non_default,2,low_risk
18000.0,60.0,13.33,412.61,C,C3,90000.0,Source Verified,2015-03-01,credit_card,8.73,1991-12-01,12.0,0.0,21898.0,76.6,1.0,0.0,2015,3,23.25,Charged Off,1,default,1,high_risk
6000.0,36.0,12.99,202.14,B,B4,25000.0,Source Verified,2013-12-01,credit_card,10.18,1995-01-01,7.0,0.0,8134.0,83.0,0.0,0.0,2013,12,18.92,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,16.99,356.48,D,D3,70000.0,Source Verified,2015-11-01,moving,14.16,2010-08-01,6.0,0.0,1150.0,22.1,0.0,0.0,2015,11,5.25,Charged Off,1,default,1,high_risk
24000.0,36.0,13.99,820.15,C,C4,91000.0,Verified,2015-07-01,credit_card,28.34,2000-05-01,15.0,0.0,46811.0,82.0,0.0,0.0,2015,7,15.16,Fully Paid,0,non_default,0,medium_risk
22000.0,36.0,18.75,803.66,D,D3,58900.0,Verified,2013-06-01,credit_card,22.0,2008-02-01,11.0,0.0,18692.0,55.8,0.0,0.0,2013,6,5.33,Fully Paid,0,non_default,2,low_risk
2650.0,36.0,15.41,92.4,D,D1,26000.0,Verified,2015-12-01,debt_consolidation,23.45,2006-11-01,9.0,1.0,2427.0,31.9,0.0,1.0,2015,12,9.08,Fully Paid,0,non_default,2,low_risk
10500.0,36.0,6.62,322.39,A,A2,79500.0,Not Verified,2013-09-01,debt_consolidation,7.29,1996-07-01,8.0,0.0,12446.0,29.6,3.0,0.0,2013,9,17.17,Fully Paid,0,non_default,2,low_risk
30000.0,36.0,18.25,1088.34,D,D3,75000.0,Verified,2012-06-01,other,15.47,1979-08-01,10.0,0.0,28665.0,66.2,0.0,0.0,2012,6,32.84,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,6.68,460.97,A,A3,100000.0,Source Verified,2015-05-01,debt_consolidation,5.65,1995-09-01,10.0,0.0,11973.0,29.3,7.0,0.0,2015,5,19.66,Fully Paid,0,non_default,0,medium_risk
7200.0,36.0,18.55,262.29,D,D2,35000.0,Source Verified,2013-10-01,small_business,10.56,2003-09-01,3.0,0.0,3596.0,83.6,0.0,0.0,2013,10,10.08,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,13.68,680.45,C,C1,157500.0,Verified,2013-07-01,debt_consolidation,12.51,1995-11-01,16.0,0.0,43284.0,82.4,2.0,0.0,2013,7,17.66,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,7.89,563.15,A,A5,65000.0,Not Verified,2016-02-01,credit_card,22.75,2003-08-01,33.0,0.0,17167.0,37.9,0.0,0.0,2016,2,12.5,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,6.03,608.72,A,A1,95000.0,Verified,2013-03-01,debt_consolidation,13.54,1999-09-01,9.0,0.0,17592.0,50.0,1.0,0.0,2013,3,13.5,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,6.17,342.36,A,A3,42000.0,Source Verified,2010-11-01,debt_consolidation,14.29,2002-08-01,8.0,0.0,1342.0,3.9,0.0,0.0,2010,11,8.25,Fully Paid,0,non_default,2,low_risk
19000.0,36.0,8.19,597.06,A,A5,72000.0,Not Verified,2015-01-01,debt_consolidation,19.6,2000-07-01,5.0,0.0,17156.0,45.7,1.0,0.0,2015,1,14.5,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,13.98,410.02,C,C3,47000.0,Source Verified,2014-10-01,debt_consolidation,20.71,2008-08-01,14.0,0.0,13580.0,66.9,1.0,0.0,2014,10,6.17,Fully Paid,0,non_default,2,low_risk
28000.0,36.0,6.49,858.05,A,A2,152000.0,Source Verified,2015-01-01,debt_consolidation,6.06,1998-04-01,14.0,0.0,167446.0,29.2,2.0,0.0,2015,1,16.75,Fully Paid,0,non_default,0,medium_risk
15875.0,36.0,7.62,494.69,A,A3,32000.0,Not Verified,2012-05-01,debt_consolidation,16.24,1991-10-01,7.0,0.0,11920.0,23.7,0.0,0.0,2012,5,20.58,Fully Paid,0,non_default,2,low_risk
18400.0,60.0,15.61,443.65,C,C4,68000.0,Verified,2014-01-01,debt_consolidation,17.21,2001-11-01,11.0,0.0,23218.0,60.6,2.0,0.0,2014,1,12.17,Fully Paid,0,non_default,2,low_risk
6625.0,36.0,13.11,223.58,B,B4,22500.0,Source Verified,2013-05-01,debt_consolidation,18.61,2005-09-01,7.0,0.0,7476.0,74.0,1.0,0.0,2013,5,7.66,Fully Paid,0,non_default,2,low_risk
15000.0,36.0,7.49,466.53,A,A4,58000.0,Not Verified,2014-11-01,debt_consolidation,16.86,1995-11-01,11.0,1.0,6865.0,35.0,4.0,1.0,2014,11,19.0,Fully Paid,0,non_default,2,low_risk
24925.0,36.0,18.25,904.23,D,D2,55560.7,Verified,2013-08-01,debt_consolidation,23.56,1984-05-01,9.0,0.0,14856.0,79.9,0.0,0.0,2013,8,29.25,Charged Off,1,default,1,high_risk
10800.0,36.0,8.18,339.34,B,B1,78081.0,Not Verified,2015-11-01,debt_consolidation,10.24,1995-12-01,5.0,0.0,8935.0,54.0,4.0,0.0,2015,11,19.92,Fully Paid,0,non_default,2,low_risk
15000.0,36.0,7.62,467.43,A,A3,125000.0,Source Verified,2013-04-01,debt_consolidation,11.04,1967-04-01,12.0,0.0,24067.0,60.5,4.0,0.0,2013,4,46.0,Fully Paid,0,non_default,0,medium_risk
4500.0,36.0,16.99,160.42,D,D3,100000.0,Source Verified,2015-12-01,debt_consolidation,6.97,2002-06-01,7.0,2.0,14943.0,78.2,1.0,2.0,2015,12,13.5,Fully Paid,0,non_default,2,low_risk
8850.0,36.0,16.59,313.73,D,D2,88000.0,Verified,2016-01-01,debt_consolidation,18.98,2003-01-01,10.0,1.0,2777.0,27.0,1.0,1.0,2016,1,13.0,Charged Off,1,default,1,high_risk
15000.0,36.0,11.55,495.0,B,B3,100000.0,Not Verified,2013-07-01,credit_card,6.17,2002-08-01,5.0,0.0,21979.0,65.9,0.0,0.0,2013,7,10.92,Fully Paid,0,non_default,0,medium_risk
